author,comment,likes,published_at
@taufiqhidayat5028,"800k @org, kalau semua penduduk indo yg 280jt jiwa ikut andil, auto bisa bayar utang jokowi",0,2025-05-06T05:02:54Z
@naKcaWET51,https://youtu.be/RgUdZsq8jno?si=C793eiYaEYfirjME,0,2025-05-06T05:02:19Z
@fenrier2529,"Yah gimana ya,,, data masyarakat aja ada yg bocor ga dibayar itu... Mending data bocor tp dpt duit...
Mungkin gitu pikirnya...",0,2025-05-06T05:00:05Z
@JohanJoe-i7t,Pemerintahan sudah GAGAL,0,2025-05-06T04:55:14Z
@Agumon44,"Data kemiskinan world bank tepat, yang tipu tipu data bps",1,2025-05-06T04:54:48Z
@ruschanel3805,Demi rupiah jual diri jg ada pak,0,2025-05-06T04:44:40Z
@ruhimatawey9624,Mau mau aja setahun kemudian tanah hilang dan rumah karena data di jual belikan 😂,0,2025-05-06T04:41:58Z
@amaliaharis7103,Hati² disalah gunakan US utk bikin robot yg bisa memalsukan retina😂😂,0,2025-05-06T04:39:09Z
@Duabocil2021,Tandanya rakyat miskin....karena terdesak ekonomi,0,2025-05-06T04:35:04Z
@Bhulux-z1b,"Memang rakyat banyak yg miskin, itulah tandanya negara gagal",0,2025-05-06T04:32:45Z
@Alfian_Prakoso,"Jgnkan retina, ginjal aja kalau dapet duit mau kok dijual",0,2025-05-06T04:31:48Z
@dimasmebeul,"setelah itu data retinanya dijual ke pemerintah indonesia...😂😂😂...walau sudah dijual ke pemerintah indo, mereka masih punya copynya...bisa digunakan untuk alat untuk mengancam pemerintah indonesia oleh negara lain jika indonesia tidak nurut.

kalau gk dibeli pemerintah indonesia bakalan dijual ke negara lain...dan bakalan jadi alat untuk log in akun atau pinjaman...coba bayangkan itu bocor...data retina kamu bakal digunakan untuk buat akun, akunnya digunakan untuk spam, pinjol, fishing,dll , sehingga si pelaku tidak terlacak.

dan faktanya crypto currency itu mayoritas digunakan di dunia kejahatan digital untuk jual beli akun.",0,2025-05-06T04:27:06Z
@Shaquille-d,Di luar negeri pemerintah nya melarang eeh sih pakar konoha ' itu aman ' kok 😂,1,2025-05-06T04:21:07Z
@KentirLah,"Ini menunjukan betapa gagal nya pemerintah untuk sejahterkan rakyat😂😂
Kemiskinan untuk rakyat begitu bnyk,
Tpi pemerintah seolah menutup mata,",0,2025-05-06T04:14:31Z
@Syairaji-f5b,Gara-gara. Mulyono🙈,0,2025-05-06T04:14:29Z
@masboend911,Udah macem airdrop 😅,0,2025-05-06T04:10:35Z
@HerrizalHerrizal,Hati2 ya modus gaya baru ini,0,2025-05-06T04:04:30Z
@bramSDASCL1759,"kalau di saudi arap sana,, pemuda2 nya ga usah kerja pun sudah digaji jutaan oleh pemerintahnya,,,, terima  kasih buat manusia2 yg sudah muter2 disana.....",1,2025-05-06T03:56:54Z
@andreaskurniawan12,"Yaa begini lah kalo pemerintahan yg pejabatnya sibuk dengan kepentingan diri sendiri & ga punya rasa nasionalisme, ga peduli dgn kondisi perekonomian rakyatnya sehingga mudah masuk jebakan dgn iming"" uang.
Padahal scan retina itu berbahaya & dampaknya bisa menghancurkan negara ini apabila disalahgunakan oleh pihak"" yg berkepentingan.",0,2025-05-06T03:52:59Z
@ClipKomedii,"SALAH SATU BUKTI INDONESIA GELAP , Masyarakat Rela Jual Data Demi Duit .. Karena Pemerintah nya Sibuk Gede Gedean Korupsi .",43,2025-05-06T03:52:49Z
@Natureboy-w1e,"Ya ini bagus, tak ada yg kaya kl ga ada mereka2 itu 🤭🤭",0,2025-05-06T03:52:06Z
@jyono2063,"Sangat berbahaya, di satu pihak(Worldid) memberikan sejumlah uang hanya untuk mendapatkan data retina user, patut dicurigai apa manfaatnya bagi worldid.
di pihak user, hanya ingin mendapatkan uang tanpa bekerja, yaitu dengan menjual data retina, tapi kenapa sampai rela mejual data retina( sungguh bodoh)
DATA RETINA YANG KITA MILIKI SANGATLAH PENTING DI MASA DEPAN UNTUK MENJAGA SEMUA DATA PROFIL PRIBADI KITA SENDIRI ( UNTUK ITU MARI KITA JAGA DARI SEKARANG )",0,2025-05-06T03:44:06Z
@logikakehidupan096,Dampaknya blm keliatan sekarang begook. Pasti beberapa tahun bru ad.,0,2025-05-06T03:42:55Z
@vinumdidpull6699,Karna buat rakyat miskin dan sdm rendah data diri ga berguna lbh baik dijual dpt uang buat kebutuhan hidup drpd data bocor gratis gara2 mentri ga guna mending dijual aja 😅,0,2025-05-06T03:42:18Z
@herryjuliadi5263,"Iris dan retina adalah dua bagian mata yang sangat penting dalam proses penglihatan. Iris mengontrol jumlah cahaya yang masuk ke mata, sedangkan retina mengubah cahaya menjadi sinyal listrik yang dikirim ke otak untuk diinterpretasikan sebagai gambar.",0,2025-05-06T03:40:41Z
@PrabowoSdr,"Jangankan retina. Password database negara aja ""1234"" 😂",0,2025-05-06T03:37:21Z
@prihandoko8547,yg salah tu individu masing2 bukan pemerintah,0,2025-05-06T03:36:57Z
@workingwolff,"Coin orang tua semoga JP btw itu untuk KYC ya orang-orang tua,kayaknya aplikasi ini untuk bikin exchange dan AI 😂",0,2025-05-06T03:36:16Z
@CapingBiru,"sepertinya ada orang besar yg sedang mencari retina uchiha shisui 🤣
jadi banyak orang yg harus dipindai matanya 🤣",0,2025-05-06T03:33:55Z
@prihandoko8547,wkwkwkwk cripto lagi 🤣🤣🤣,0,2025-05-06T03:33:52Z
@penikmatkonten8376,Jangan kan aplikasi seperti ini aplikasi pinjol pun di kadalin ama warga Konoha. 😂😂,0,2025-05-06T03:31:12Z
@amry_enk,"Pemerintah ga seneng melihat rakyat yang senang. Dikit dikt di blokir, Lalu apa pengganti dari pemerintah untuk pendapatan rakyat????",0,2025-05-06T03:31:06Z
@prihandoko8547,🤣🤣🤣 maklumin aja,0,2025-05-06T03:30:38Z
@whi2z,Jangan mau dikibulin.,0,2025-05-06T03:29:23Z
@khalidalfiady7501,Sbntar lagi akan ada penagihan dg kasar dan bnyak yg bunuh diri,0,2025-05-06T03:25:15Z
@WindaPermatasari-n3h,Miris ini berarti tandanya banyak orang cari kerja sulit . Lapangan pekerjaan makin sedikit . Dan lakukan apa saja demi cuan 😢😢😢😢😢😢😢😢😢😢,0,2025-05-06T03:24:40Z
@harun133upload,"Ah sama aja berarti pembodohan, intinya, judi kali, usaha aja belum tentu dapet duit apa lagi di kasih uang cuma cuma, haha",0,2025-05-06T03:19:12Z
@huriakhmad1186,"Sangat cerdas, ga sekalian ijasah asli dikasih",0,2025-05-06T03:17:15Z
@suburagus174,Bisa jadi cuan nih😂😂😂,0,2025-05-06T03:16:18Z
@agungrobin6558,Wadoh rusak bisa membocorkan data dan merusak data pribadi😊😊😊,0,2025-05-06T03:14:08Z
@pandipilar1679,"Y,,,jelaslah pemerintah nya yg gagal,bobrok",0,2025-05-06T03:11:36Z
@MohdAzaha,Bagi wang cuma cuma???  Tunggu.uuu..,0,2025-05-06T03:07:08Z
@ykwim9536,"Lol, demi ratusan ribu klian dibodohi.... 
Pulau jawa emang pling aneh sndiri.",1,2025-05-06T03:05:13Z
@王フエキ,TTTTOOOOOOLLLLLOOOLLL,0,2025-05-06T03:02:47Z
@IdiCharsidi,Rakyat dah miskin bos...rakyat tuh buat makan saja susah ...sekarang semua pada naik harga harga belum beben biaya pendisikan anak2nya...,0,2025-05-06T03:00:21Z
@eCyber-y1k,untuk memberi pukulan kepada pemerintah dan negara atas ketidak mampuan nya menangani rakyatnya dengan baik,0,2025-05-06T02:59:50Z
@HijamAtala,"Dalam Hal ini pemerintah harus Hadir.
Apa pengambilan data Retina itu.
Untuk pakar di dugital ini kasih apa tujuan nya.jelas kan secara spesifik.
Ingat Indonesia lagi mengahadapi perang dagang.
Qris itu di Tentang Amerika Bro.",0,2025-05-06T02:56:12Z
@AstonSwijetty-fp9rt,Bukti nyata pemerintah ga pengen rakyatnya cerdas pintar agar bisa di kadalin😢,0,2025-05-06T02:53:57Z
@Sukses-s3f,"Sukses misi yg diterbangkan keluar angkasa 
indonesia jadi bahan percobaan
kominfo hanya menonton.",0,2025-05-06T02:51:28Z
@joesairrifle3837,"patut diwaspadai,,kita bikin ktp juga scan retina mata,,jangan sampai scaners yg dilakukan world digunakan untuk masuk ke data kependudukan kita,,,makanya mereka bisa kalkulasi data kemiskinan di indonesia",1,2025-05-06T02:49:53Z
@PerutNdut,"Padahal kita registrasi email,fb, tiktop dll aja sama halnya dg memberikan data.

Belum lagi ""fitur sidik jari"" smartphone. Ini sama halnya kita me""rekam""kan data sijdik jari ke smartpon.
Nanti ada system di dlm aplikasi yg akan bertindak ""begini begitu"" ke jaringan ""luas"". #Sekedar anlisa aja",0,2025-05-06T02:49:33Z
@cuangratisan3046,"hadeh .. ywd biarin aja lah ,emang pemerintah mau ngasuh 800rb ?",0,2025-05-06T02:49:33Z
@muksony3862,"Warga negara semoga lebih bijaksana lagi .
Contoh yg sudah lama terjadi 
Saat masyarakat menyerahkan foto copian kk dan ktp dg modus untuk pendataan suatu instansi dan kemudian di kasih bansos berupa sembako.
Data retina bisa ada data face unlock .
Semoga tidak ada udang di balik bakwan",0,2025-05-06T02:43:40Z
@dav1dgear,"Konsepnya sama dengan grab, gojek, dan semua aplikasi lain yang memberi diskon atau cashback sih. Ya itu memang teknik marketing.",0,2025-05-06T02:43:11Z
@filmvidia9552,Kira kira duitnya halal kg sih,0,2025-05-06T02:42:21Z
@AnggahAndriadyputra,Lah mending jual ginjal lah,0,2025-05-06T02:31:52Z
@baritafriska3828,"Ntar data bisa salah guma,mmg miskin Konoha",0,2025-05-06T02:29:53Z
@adiyansyah8315,BUKTI NYATA 60% INDONRSIA BANYAK YG MISKIN,0,2025-05-06T02:22:45Z
@superduper6274,"Data mana sih yg ga bocor 😂
Bukan nya data data penduduk Indonesia sudah bocor dari dulu lucu nya😂",0,2025-05-06T02:18:00Z
@DeniIrawan-y6o,Untuk apa itu??,0,2025-05-06T02:12:37Z
@mt0096,Korban penipuan itu memang kebanyakan orang yang Miskin dan ber’SDM rendah 😢 Turut prihatin..,0,2025-05-06T02:11:43Z
@karaekonadarendah2840,"salah 1 bukti hasil  kepemimpinan mulyono..
ayo fuffafa lanjutkan kesuksesan bapakmu..
kaum 58 selalu mendukung anak cucu mulyono jadi pemimpin negri ini...
gak ada yg pantas jadi pemimmpin negri ini, baik partai, gubernur, presiden, badan hukum, selain keluarga mulyono..
karna mulyono adalah titisan ratu adil..
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",0,2025-05-06T02:10:45Z
@slametwaluyo5815,Nanti tahu tahu punya hutang milyaran terus baru demo menuntut pemerintah melindungi data warganya 😂😂😂,0,2025-05-06T02:09:26Z
@Ibizasurabaya9,"Mungkinkah mereka yang mendaftar dan dipihk Yg bersangkutan mereka yang mendaftar akan diajukan Pinjol dan dapat uangnya, siapa disini yang udah daftar di apk itu dan apakah benar dapat uangnya?",0,2025-05-06T02:07:20Z
@mantrihutan,"Ikut transmigrasi saja, tanam lombok. Lebih aman dan halal",0,2025-05-06T02:05:08Z
@AndriYansyah-n7i,Secara tidak langsung mereka menjual data dirinya ke aplikasi 😂😂😂😂 gak ada yang mau rugi tau gak,0,2025-05-06T01:59:12Z
@Kurisunana,"data ektp aj udh ilang dri dlu
skrng nglengkapin yg kurang aj",0,2025-05-06T01:47:25Z
@mawardi0675,Pembodohan untuk orang orang indo (pemerintah) tak punya wibawa,0,2025-05-06T01:41:10Z
@BangFajar-ll6lz,Selagi belum ada izin dari pemerintah retina tetap berbahaya karna menyangkut data seseorang.!!.... Jangan  sampai tertipu.,0,2025-05-06T01:34:11Z
@Endosskarambol,"data retinamu di beli kelak semua transaksi akan menggunakan data retina, dan data retinamu sudah terjual sehingga kamu akan kesulitan bertransaksi..

Gk percaya?? kita buktikan 5thn lagi

Konoha""..",0,2025-05-06T01:32:58Z
@rendyshofwanpratama6974,"Bukankah irish code itulah extraksi dari pengambilan foto retina trsebut.. Fotonya ya sudah tidak dibutuhkan lagi... 😅
M bangking aja cuma perlu data wajah,, tidak sampai foto retina😅",0,2025-05-06T01:31:31Z
@yusupasen5734,Jangan brooo data kamu bisa d olah buat tekknologi ke depan terutama robot ai. Jada robot akan sama dengan manusia data nya kiamaaattt,0,2025-05-06T01:25:51Z
@kris_9000,"gue miskin ga masalah retina di scan 800rb lumayan, perbanyak saja aplikasi beginian, lagian apa cuma pake data retina saja tanpa didukung data lain utk verifikasi sesuatu, spti alamat, no hp, no ktp, no kk dll. maklumin aja buat yg miskin ga bisa kerja dan susah cari uang. wkwkwk",0,2025-05-06T01:20:09Z
@SopanWidodo,"Narasumber nya kurang kompeten, 😂😂 ngomong nya aja e e e e e",0,2025-05-06T01:19:43Z
@cindelaras1386,Mestinya ahli nya Roy suryo biar byk yg percaya wkwkwk,0,2025-05-06T01:16:11Z
@kongkowlmi2164,Di tangerang jg ada,0,2025-05-06T01:10:30Z
@Peternakboileramatir,"Harusnya pemeerintah sadar knpa rakyatnya begini, ekonomi sekarat, lapangan kerja minim, buka usaha d ganggu ormas kmiskinan melonjak, narkoba meluas, judi tak d berantas itu sebabnya rakyat begini.
Jgn cuma bilang rakyat yg salah pemerintah pn salah.",0,2025-05-06T01:10:16Z
@MuhammadAbdulah-rw7rs,"Ya namanya juga negara miskin wajar lah ..
Krna negara tidak memberi kita uang malah majakin  kita",0,2025-05-06T01:05:57Z
@jalannyuk,"Yah Krn kegobloan pemerintah lah, gagal menyediakn lapangan kerja 😂😂😂,",2,2025-05-06T01:02:54Z
@ababill9086,Tidak ada mkn siang gertis,0,2025-05-06T00:55:11Z
@sirojalhuda6862,"Kocak...,😂😂😂",0,2025-05-06T00:53:33Z
@golemyuhu,"data retina? proof of human dibilang data retina😂, worldcoin itu tech blockchain yg punya ekosistem sendiri dan mengalokasikan suplay untuk user.",0,2025-05-06T00:51:53Z
@tonnysalim6656,Pengamat ini hanya memahami teknis dan mekanisme Digital dan Blockchain tapi Dia samasekali gak mengerti tujuan dan maksud (tersembunyi) aplikasi ini dibuat,3,2025-05-06T00:50:25Z
@Keyyraaaalqir,retina = disalah gunakan datanya? 😂😂😂😂,0,2025-05-06T00:47:45Z
@fakhronyfakhrony8232,Terdesak,0,2025-05-06T00:46:35Z
@putraaji3324,Sekumpulan orang orang tolol,0,2025-05-06T00:41:36Z
@RebinRobinho,Mari kita harus cerdas dari pada beli kripto lebih baik beli emas,0,2025-05-06T00:39:06Z
@MHaad-ke2kl,"Data Retina itu kinerjanya seperti Scan Barcode, melalui selaput Retina Mata. Untuk membuka Seluruh Akses Data pribadi Anda, dibutuhkan Scanner tersebut tanpa persetujuan cap Jari ataupun Tanda Tangan.",0,2025-05-06T00:33:58Z
@ridwandeak6164,"deket rumah gua tuh 😅😅, kirain selama ini antri sembako atau apa gitu😅😅",0,2025-05-06T00:33:38Z
@kotaro8034,Data WNI kan dah jebol dijual didarksite sekalian aja di obral,1,2025-05-06T00:31:28Z
@mimibaw2291,"pemerintah harusnya mikir dari kejadian ini kalo rakyatnya masih banyak yang miskin, makan gratis bukan solusi buat masyarakat indonesia, apalagi investasi"" bodong :/",0,2025-05-06T00:30:11Z
@skylavalerie534,"Harusnya di larang smaa negara
Negara diam saja
Kayak tidak ada guna",0,2025-05-06T00:21:49Z
@meguriyuu5573,"dah dari 2023, hebohnya baru sekarang 🤣🤣🤣",0,2025-05-06T00:21:00Z
@AgusTicolu,Yg begini mesti di perbanyak app nya biar masyarakat indo merasa terbantu,0,2025-05-06T00:20:15Z
@hotbybrz3516,"Tidak ada data online yg aman di dunia.
Mas ruby harusnya lebih paham dgn hal itu. Anda sudah pro dalam hal dunia digital.",0,2025-05-06T00:18:09Z
@asdfgh-j4l,pakarnya digital aja ngomongnya empuk mungkin disogok dri pihak aplikator.,0,2025-05-06T00:18:05Z
@Indonesiax14,"Sebenarnya banyak warga yg  tergolong ekonomi menengah.
BUKAN KARENA BENAR MISKIN
TAPI
PENYAKIT ""MENTAL MISKIN"" SEDANG MELANDA BANGSA INDONESIA.
ADA YG SALAH dengan  ""main set"" Masyarakat Indonesia.
WASPADA",0,2025-05-06T00:18:03Z
@ChanelSerialAivideos,"Ini koinnya sam altman CEO Open Ai...
Bukan hanya di Indonesia ini juga ada di singapura, india dll",2,2025-05-06T00:17:22Z
@Shanum-n5y,Ini bukti susah lapangan pekerjaan,0,2025-05-06T00:16:18Z
@TiaErte-up9yn,Gak beda jauhlah dgn program presiden jkw waktu itu di kasih BANSOS tp di arahkan dan di suruh nyoblos 02😂,0,2025-05-06T00:10:08Z
@rskputri2699,"Kenapa harus make mata??? 
Kalau cuma download aplikasi saja baru deh",0,2025-05-06T00:09:18Z
@Alien-86-s6x,Data kita itu sudah ada semua di dukcapil pas pilpres pilgub piliek flu hidung meler + batuk,0,2025-05-06T00:07:51Z
@qianaramadhany609,"D kSh cerdas milihny makan shrsy smbil joget ok gas ok gas dong,,,org low otaky isiny cma makan fikk g bsa mikir",0,2025-05-06T00:06:27Z
@bageurboedak2022,"Bodoh atau gimana ya?? mudah bangett tergiur dengan gratisan,,instant (gak mau kerja).",1,2025-05-06T00:02:30Z
@RahmatAdity,Bukti pemerintah gagal mensejahterakan rakyatnya,0,2025-05-06T00:01:52Z
@kritiksingkong,"Negara gagal, rakyatnya pun terjual seperti jaman kolonial Belanda, rakyat jawanya dijual rajanya sendiri",0,2025-05-06T00:01:32Z
@m.faridilmi2808,"Airdrop kinto,privasea juga sama seperti ini",0,2025-05-05T23:58:39Z
@bbm0032,"Itu data diri loh,.koq mau dijual hanya dengan beberapa ratus ribu",0,2025-05-05T23:57:51Z
@SlametHidayatulloh-xc2if,"Lama"" ginjal y di tuker duwit",0,2025-05-05T23:57:09Z
@dodiburman,World coin,0,2025-05-05T23:55:12Z
@maulanafidyan9288,Ini adalah jalan menuju Indonesia Hancur tinggal nama .sesuai prediksi Prabowo.,0,2025-05-05T23:51:11Z
@Benzlamet,Dapat nominal brp sih??? Apakh dpt setiap bulan???  Serius nanya.😅,0,2025-05-05T23:45:02Z
@HadriYanto-d8n,Kita tidak sadar kita dijebak oleh teknologi asing data kita dikasi kepihak asing AI itulah Intel lezjen asing itu ada udang dibalik batu kita tidak tau kita akan dikendalikan dan diperbudak.,0,2025-05-05T23:44:41Z
@IqbalRazali-qu1io,"Kebiasaan kaum bansos. 
Klo orang normal pasti curiga.",0,2025-05-05T23:40:22Z
@iwaklundu234,Nanti yg ikut2an gk lama lg ada tagihan ratusan juta...,0,2025-05-05T23:38:38Z
@ferdieomb1576,"Negara kaya, rakyat miskin",1,2025-05-05T23:37:14Z
@sugengmts1317,Waduh itu pemerintah diam aja kemana para pejabatnya apa masih bobo manis ya🤔🤫🤫🤫🤫🤫🤫😴😴😴😴,0,2025-05-05T23:36:33Z
@Srikandi-e7o,Takut di salah gunakan,0,2025-05-05T23:28:11Z
@MutMainah-kd4yb,Di jakarta belum lama juga ada ...dapat uang 250,0,2025-05-05T23:21:24Z
@halimatulsyadiah7065,Ini akibat dari kegagalan pemerintah menyejahterakan rakyatnya,0,2025-05-05T23:10:46Z
@sribusatuytchannels1318,andai dapetnya 30 juta/retina  x 250 juta penduduk .. kita bisa bayar lunas hutang negara 😂😂,0,2025-05-05T23:04:49Z
@FaruqAz-g5i,Miris nya pemerintah tida bisa menjamin rakyat nya,0,2025-05-05T23:00:54Z
@aguspriandaru5454,Kok gak yakin gw sama ni orang,0,2025-05-05T22:56:08Z
@MynameisRiochan,Negara gagal kasih makan rakyat nya,1,2025-05-05T22:49:07Z
@mrizkym7414,"Jual data diri cuma untuk mendapatkan sesuap nasi 800k dan itu cuma bisa bertahan 3 hari tapi resiko nya menjual data diri privansi kita bisa jangka panjang, sebab takut disalahgunakan orang yg tidak bertanggung jawab seperti untuk daftar pinjol atau yg lain nya",3,2025-05-05T22:46:22Z
@magerlur9838,"Logika aja mereka apa gak mikir, cari duit itu sulit... kalau sampai mudah pasti ada apa apanya? Itu mencurigakan",0,2025-05-05T22:36:37Z
@AkunBuzzer-q4r,Selagi dipegang rusia kami percayakan,0,2025-05-05T22:33:13Z
@sugengsubekti9879,Tidak mungkin data retina setelah pakai langsung di hapus sudah pasti otomatis tersimpan di era perkembangan teknologi yg falid kita harus berhati - hati dgn data apapun yg ada pada diri kita dan keluarga kita..,0,2025-05-05T22:30:51Z
@binjak4719,"Sakin susah ny hidup rkyat,",0,2025-05-05T22:01:57Z
@GEDEBAKBAK,"Halah gitu aja heboh..., itu tu baru uji coba ajaa,  UDIK  banget ORANG INDONESIA HAL SEPERTI ITU DIANGGAP PENYEBARAN data SOK sok an",1,2025-05-05T21:53:06Z
@wahidin9809,"Apa bsa dipercaya kalo data scan mata hanya disimpan sementara ? apa kita  bisa lacak ? sepertinya itu hanya akal""an mereka saja.",0,2025-05-05T21:52:05Z
@CandaSatwa,Sidik jari=retina .apakah fungsi sama ?,0,2025-05-05T21:52:00Z
@aidangavriel8997,Bahkan jk saat ini ngra di serang dijajah lagi oleh ngra lain😂ga kebayang brpa org yg akan berhianat mnjdi musuh dlm negara sndri😂nasionalisme luntur krn ngra trllu acuh dan menjamurnya sifat korup😊,1,2025-05-05T21:38:59Z
@aidangavriel8997,Ya elah...yg ptg duit lah...org jual kelamin aja banyak ga di urus kok.peduli apa negara sm rakyatnya,0,2025-05-05T21:37:31Z
@oksbangets,Ruginya mereka apa?,0,2025-05-05T21:28:38Z
@mayasutikno9190,Amit amit dah...itu ntar kalo disalahgunain bisa modiyar sendiri kitanya...,0,2025-05-05T21:16:50Z
@idung1338,"Bolehlah buat tambahan,gak bisa diharapkan dari pemerintah dizaman susah kayak gini,ngelamar kerja belum dipanggil panggil cuma berharap diojol doang ,dan ojol pun ga diperhatikan sama pemerintah😢",0,2025-05-05T20:55:25Z
@onesiforusdaniel8065,Tidak ada makan siang gratis.....,0,2025-05-05T20:31:57Z
@WidiCiparis,"Dari tadi saya ikutin berbagai narasumber Metro tv ngga ada yang meyakinkan 😂😂
Emang serba dilema orang tahu nya hanya melarang jangan scan retina berbahaya..tapi ngga berikan solusi mau makan ngga punya duit ini ada yang nawarin duit 200k sampai 800k siapa ngga mau bagi orang kecil mereka ngga punya rahasia apa apa yang mereka tahu dapat duit",2,2025-05-05T19:57:42Z
@Haryantoyo,Hari gini gk ada yg gratis.....klo ad yg gratis pasti ada apa apa nya🙏🙏🙏,0,2025-05-05T19:54:40Z
@m4d2kzloen46,Mereka tidak akan pernah mendapatkan apa yg mereka cari atas kecerobohan mereka.,0,2025-05-05T19:47:28Z
@el-azamchanel5264,"pada ribut data bocor, emang data udah pada bocor banyak situs pemerintah ke hack dan di jual beli data di situs dark web.",1,2025-05-05T19:26:22Z
@plts-pjw,Kkirain pakatbdigitalnya riysuryo wkwkwkwkw,0,2025-05-05T19:17:01Z
@bambangpamungkas3521,"Ya ini terjadi kan karna pemerintah ma DPR Gak becus ngurus negara. 😂😂 Korupsi di mana2 hukuman koruptor di peringan. Hukum Indo TOLOL. Lapangan Pekerjaan susah, Ormas dimana2.Pemerintah ma DPR Gak Guna😅",0,2025-05-05T18:58:50Z
@Vyanal,"Lah dulu bitcoin juga dibagiin gratis, etherium, stellar, xrp lah emang industri crypto begitu semuanya dibagiin gratis di awal, emang aja pemerintah mau malak ini mah",0,2025-05-05T18:53:26Z
@widjoyo998,pengalihan isu,1,2025-05-05T18:40:15Z
@AndiSetiawan-qo5dl,😂 hadeuhh miris,0,2025-05-05T18:13:35Z
@senahyouka,Pintar pintar bodoh demi receh gatau data buat utang jutaan waktu jatuh tempo kaget ga merasa utang padahal data diserahkan demi uang,0,2025-05-05T18:10:41Z
@LiuWeiching,"Beginilah SDM kita,otak jangka pendek",0,2025-05-05T17:45:20Z
@niruschanel4626,"Uangnya buat rakyat kecil sih gak berbahaya. Apa sih pentingnya data buat orang susah, tabungan aja 0 rupiah. Emang gak boleh ya rakyat dapat duit gratis. Sampe seheboh gini. Padahal mereka(world) sdg bakar duit agar world kriptonya naik, ini mirip cara apk gojek  membagi saham goto  ke driver. Gitu aja panik...mana ada retina bisa ambil data. Hadeh....ke khawatiran yg membagongkan.",1,2025-05-05T17:32:33Z
@ojiijo23,Di Tangsel mah udah dr mau lebaran.,0,2025-05-05T17:28:44Z
@Kurangmanis-gy8bg,Kawan2 saya dah dapat.. Saya je belum daftar. World Coin di Malaysia masuk tahun lepas.,0,2025-05-05T17:20:31Z
@iwaydin3436,"Biarin aja,
itu hak² mereka koq yg mau😂
Emng ngerugiin kalian atau pemerintah,,
Blm tentu pemerintah peduli ama rakyat nya🤣🤣

Rakyat sampe begitu, mungkin emng lg nganggur,ga punya duit buat mkn, duit cuma² 230rb lumayan bagi mereka,,
itu dpt 12 bulan kan lumayan,,

inti nya itu kan ga dipaksa, yg mau aja, dan ga ngerugiin kalian atau pemerintah,,okay",0,2025-05-05T17:19:14Z
@SurantoTmg,HATI HATI ❤❤❤ MATA DUITAN  malah menyalahkan pemerintah,0,2025-05-05T17:12:39Z
@andryberkarya,Ijazah pak Wiwi https://youtube.com/shorts/-LtyvIh7sxE?si=L8ZHHorywtvnJP7B,0,2025-05-05T17:12:09Z
@prediksibolamafia9937,Bahaya udah kalo bayar nya lewat Bitcoin gak terdeteksi siapa yg ngirim,1,2025-05-05T17:10:50Z
@dapoerberkahkita9467,"Indonesia negara susah bos, lowongan kerja langkah, kalopun ada cuman 1 ampe 2 yang di terima, sisanya usia ipk dan harus bisa speak English or mandarin jadi beban masyarakat, wajarlah banyak kriminalitas di Indonesia 😂 ga jauh dari jajahan belanda konsep kehidupan model gini",0,2025-05-05T17:10:18Z
@aqilahnasyuha2047,"Ini orang ngomong , mau tanggung jawab nggak kalo ada kebobolan data.
Gx ada pengusaha yg mau rugi ngasih uang cuma cuma.",0,2025-05-05T17:08:56Z
@raff1584,pertanyaannya apakah world ini open source? jika tidak maka sulit melakukan audit utk memastikan isi programnya aman dan tdk ada penyalahgunaan data sesuai klaim mereka,0,2025-05-05T16:59:21Z
@DonAndry21,Kekayaan Indonesia hanya untuk koruptor dan investor china😢,0,2025-05-05T16:48:57Z
@Malvazam-zd5on,Di negara maju aja emang ada?,0,2025-05-05T16:42:58Z
@Pooching_yin,Tagih ke Gibran yg katanya siap menyediakan 19 juta lapangan pekerjaan baru waktu kampanye...,4,2025-05-05T16:41:24Z
@ajisdoankcf,"lumayan duit, pemerintah boro2 ngasih duit, gw aja ojol jaman2 covid ga dpt bantuan sama sekali",0,2025-05-05T16:37:48Z
@herunding861,Demi Rupiah Jangankan cuma retina nyawanya aja pasti diberikannya juga...🤭...Dijamin sukses bisnisnya di Negara +62,1,2025-05-05T16:33:45Z
@Priyo-xn2ic,"Ada aroma tidak enak di kemudian hari ......ati2 buat yg udah scan retina ...bnyk2 berdoa .
Awas, jgn sembarangan ngasi data pribadi ke siapapun.",0,2025-05-05T16:31:02Z
@Priyo-xn2ic,"Ada aroma tidak enak di kemudian hari ......ati2 buat yg udah scan retina ...bnyk2 berdoa .
Awas, jgn sembarangan ngasi data pribadi ke siapapun.",13,2025-05-05T16:30:56Z
@arifaryanto6595,Emang bukan dongeng era yakju makjuj asli dan kroco2nya Dajjal bibit Dajjal,0,2025-05-05T16:29:12Z
@Deozachannel,Ini fungsinya buat apa ya...,0,2025-05-05T16:18:39Z
@SafariWirawan-f1b,KLO 😮 world app di bekukan fikirin susahnya rakyat masyarakat yg dibawah 😅😅,0,2025-05-05T16:16:07Z
@sandirawan5178,Make problem and solved problem,0,2025-05-05T16:15:52Z
@enceprusdi1152,Tolong beresin dong itu world gw udah ikut ikutan scan mata lg malah gk dapet apa apa,4,2025-05-05T15:45:08Z
